ProductId,Date,Sales,COGS,Gross Margin,Marketing,Total Expenses,Profit,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code
3,2023-09-01,141,58,74,19,32,62,548,70,70,90,160,806
4,2023-09-01,160,60,90,19,51,58,-718,40,50,70,120,903
5,2023-09-01,322,123,179,34,45,199,928,120,100,150,250,713
6,2023-09-01,212,81,118,22,33,126,588,90,60,110,170,325
11,2023-09-01,113,44,62,40,69,-10,325,10,20,50,70,801
12,2023-09-01,97,39,52,12,40,18,248,20,20,40,60,435
13,2023-09-01,58,24,30,9,43,-19,212,0,10,20,30,435
8,2023-09-01,128,49,71,15,37,50,315,40,40,60,100,801
9,2023-09-01,148,55,84,18,50,50,453,50,40,80,120,435
10,2023-09-01,123,104,11,32,56,-67,1574,-20,80,20,100,435
1,2023-09-01,145,62,74,19,41,49,1059,70,70,100,170,435
2,2023-09-01,120,48,65,15,43,33,380,50,60,80,140,801
3,2023-09-01,160,67,83,25,59,36,599,50,80,100,180,435
4,2023-09-01,84,32,47,8,20,40,837,30,30,40,70,435
5,2023-09-01,169,69,90,22,34,83,572,60,60,90,150,801
6,2023-09-01,115,44,64,12,24,59,886,40,40,60,100,435
11,2023-09-01,322,123,179,34,45,199,928,100,80,120,200,310
12,2023-09-01,212,81,118,22,34,125,588,70,50,80,130,650
13,2023-09-01,160,60,90,19,51,58,656,40,30,70,100,530
8,2023-09-01,261,100,145,28,40,156,981,110,80,130,210,562
9,2023-09-01,582,251,295,77,99,291,1268,200,210,270,480,209
10,2023-09-01,141,58,74,19,31,64,548,50,40,70,110,818
1,2023-09-01,116,122,-13,39,61,-110,2378,-70,150,-20,130,714
2,2023-09-01,842,316,474,110,161,465,2580,450,390,590,980,562
3,2023-09-01,147,162,-24,53,96,-178,3421,-120,200,-30,170,818
4,2023-09-01,531,249,249,69,93,232,1775,160,230,240,470,310
5,2023-09-01,309,121,169,110,143,39,910,30,110,160,270,951
6,2023-09-01,628,253,336,83,116,326,1686,220,240,320,560,530
11,2023-09-01,628,253,336,83,115,328,1686,170,160,240,400,775
12,2023-09-01,531,249,249,69,93,232,1775,110,160,170,330,775
13,2023-09-01,20,302,-302,114,147,-638,6413,-280,190,-190,0,775
8,2023-09-01,309,121,169,110,143,39,910,40,100,150,250,702
9,2023-09-01,412,162,225,53,96,191,1148,140,130,210,340,702
10,2023-09-01,318,122,176,39,61,171,801,120,100,160,260,702
2,2023-09-01,97,40,51,15,49,3,244,20,50,60,110,775
3,2023-09-01,77,33,39,10,32,10,1003,30,40,50,90,702
4,2023-09-01,46,0,43,0,11,47,473,30,0,40,40,775
5,2023-09-01,51,19,29,5,17,18,848,20,10,30,40,702
6,2023-09-01,62,23,35,6,18,25,803,20,20,30,50,775
11,2023-09-01,53,20,30,5,17,19,482,20,10,20,30,541
12,2023-09-01,265,99,150,32,63,129,798,60,60,100,160,503
13,2023-09-01,245,96,134,29,53,120,666,60,60,90,150,971
8,2023-09-01,65,25,36,7,19,25,823,30,20,30,50,503
9,2023-09-01,149,61,79,20,32,70,579,50,50,70,120,541
1,2023-09-01,134,52,74,47,77,-4,509,30,60,90,150,503
2,2023-09-01,146,57,80,18,62,27,469,50,70,100,170,541
3,2023-09-01,114,43,64,13,36,42,424,50,50,80,130,503
4,2023-09-01,109,45,57,17,51,9,409,10,40,50,90,971
5,2023-09-01,133,53,72,17,44,42,410,40,50,70,120,503
6,2023-09-01,330,155,155,43,68,129,1280,90,140,150,290,971
11,2023-09-01,161,57,94,17,40,80,349,40,30,70,100,206
12,2023-09-01,120,46,67,14,36,46,454,30,30,40,70,509
13,2023-09-01,159,62,87,56,85,3,612,10,40,60,100,206
8,2023-09-01,275,103,155,33,64,135,1130,100,80,140,220,509
9,2023-09-01,127,48,71,13,24,70,834,50,40,60,100,425
2,2023-09-01,178,68,99,21,43,83,445,80,80,120,200,425
3,2023-09-01,238,93,130,84,114,24,692,60,110,160,270,206
4,2023-09-01,81,33,43,10,22,31,577,30,30,40,70,360
5,2023-09-01,159,67,82,25,59,34,391,30,60,80,140,360
6,2023-09-01,194,83,99,25,46,79,1063,70,70,100,170,206
8,2023-10-01,343,161,161,45,69,137,1267,110,120,140,260,720
9,2023-10-01,130,51,71,46,76,-7,503,30,30,60,90,720
10,2023-10-01,131,52,71,17,45,39,405,50,30,60,90,970
11,2023-10-01,128,54,66,20,53,19,404,30,30,50,80,720
12,2023-10-01,126,54,64,16,37,40,1037,40,30,50,80,970
13,2023-10-01,218,90,115,29,41,110,572,80,50,90,140,970
5,2023-10-01,199,76,111,21,32,117,580,170,100,180,280,970
6,2023-10-01,194,72,110,23,54,83,650,130,100,160,260,970
1,2023-10-01,322,123,179,34,46,197,915,160,120,180,300,719
2,2023-10-01,96,39,51,12,24,40,541,50,30,50,80,303
3,2023-10-01,282,108,157,30,41,172,971,150,100,160,260,719
8,2023-10-01,322,123,179,34,46,197,915,140,90,150,240,708
9,2023-10-01,96,39,51,12,24,40,541,40,20,40,60,312
10,2023-10-01,282,108,157,30,41,172,971,120,80,130,210,815
11,2023-10-01,199,76,111,21,33,116,580,80,50,80,130,815
12,2023-10-01,194,72,110,23,55,82,650,50,50,80,130,815
5,2023-10-01,637,257,341,84,117,332,1662,420,370,520,890,312
6,2023-10-01,509,239,239,66,90,221,1755,300,340,370,710,773
2,2023-10-01,391,154,213,50,93,178,1132,160,150,220,370,815
3,2023-10-01,318,122,176,39,61,171,789,160,110,190,300,815
8,2023-10-01,637,257,341,84,117,332,1662,210,200,280,480,319
9,2023-10-01,318,122,176,39,62,169,789,130,90,150,240,515
11,2023-10-01,509,239,239,66,90,221,1755,110,170,170,340,515
12,2023-10-01,604,255,312,96,129,272,1756,130,170,230,400,515
5,2023-10-01,62,23,35,6,17,27,800,50,20,50,70,641
6,2023-10-01,46,0,43,0,12,46,430,60,0,60,60,563
1,2023-10-01,55,21,31,5,16,22,846,30,10,30,40,515
2,2023-10-01,72,31,37,9,30,10,1000,30,20,40,60,515
3,2023-10-01,25,10,13,3,15,-3,598,10,0,10,10,641
8,2023-10-01,116,45,64,41,70,-9,320,30,20,60,80,573
9,2023-10-01,116,86,23,26,49,-39,1698,10,60,20,80,417
11,2023-10-01,98,39,53,12,40,19,244,30,20,40,60,314
12,2023-10-01,60,25,31,9,42,-16,209,0,10,20,30,573
13,2023-10-01,82,34,43,12,46,-4,240,10,10,30,40,314
5,2023-10-01,106,40,59,11,23,53,881,90,50,90,140,573
6,2023-10-01,84,32,47,8,19,42,833,80,30,80,110,417
2,2023-10-01,189,79,98,30,63,52,593,70,70,100,170,573
3,2023-10-01,151,65,77,20,42,52,1053,70,50,80,130,636
8,2023-10-01,56,21,32,5,16,24,480,30,0,30,30,937
9,2023-10-01,70,27,39,7,19,30,859,30,10,30,40,937
11,2023-10-01,218,82,123,27,58,96,788,60,50,90,140,419
12,2023-10-01,232,91,127,28,51,113,656,80,50,100,150,419
5,2023-10-01,343,161,161,45,69,137,1267,190,230,240,470,513
6,2023-10-01,128,54,66,20,54,18,404,70,70,100,170,419
1,2023-10-01,131,52,71,17,45,39,405,60,40,70,110,614
2,2023-10-01,114,43,64,13,36,42,419,60,30,70,100,937
3,2023-10-01,130,51,71,46,76,-7,503,30,40,70,110,234
8,2023-10-01,169,60,99,18,42,85,329,80,40,80,120,715
9,2023-10-01,126,48,70,13,25,67,851,60,30,60,90,262
11,2023-10-01,120,46,67,14,37,45,449,40,20,50,70,262
12,2023-10-01,153,60,84,54,84,0,606,0,40,50,90,262
5,2023-10-01,185,80,94,24,46,71,1055,120,110,140,250,262
6,2023-10-01,54,22,29,7,19,15,573,50,20,50,70,262
1,2023-10-01,134,56,70,21,55,22,385,50,40,80,120,414
2,2023-10-01,245,96,134,87,116,27,683,60,90,140,230,414
3,2023-10-01,215,86,116,28,55,91,547,100,80,120,200,920
9,2023-10-01,189,79,98,30,64,50,593,30,40,50,90,203
10,2023-10-01,151,65,77,20,42,52,1053,50,30,50,80,203
11,2023-10-01,106,40,59,11,23,53,881,50,40,60,100,475
13,2023-10-01,64,24,36,6,18,27,806,40,20,40,60,203
5,2023-10-01,153,60,84,54,83,1,606,40,40,90,130,959
6,2023-10-01,118,47,64,15,43,31,375,50,30,60,90,203
2,2023-10-01,334,125,188,41,73,171,1119,130,100,160,260,203
8,2023-10-01,54,22,29,7,19,15,573,20,0,20,20,904
9,2023-10-01,134,56,70,21,54,24,385,20,30,30,60,786
10,2023-10-01,185,80,94,24,46,71,1055,40,40,50,90,904
11,2023-10-01,100,38,56,10,21,52,871,50,40,60,100,561
13,2023-10-01,126,48,70,13,24,68,851,60,50,70,120,772
5,2023-10-01,245,96,134,87,116,27,683,50,80,130,210,727
6,2023-10-01,215,86,116,28,56,89,547,90,70,110,180,321
2,2023-10-01,218,82,123,27,59,95,788,90,60,110,170,954
3,2023-10-01,232,91,127,28,51,113,656,90,70,110,180,772
9,2023-10-01,128,54,66,20,53,19,404,20,30,30,60,339
11,2023-10-01,70,27,39,7,19,30,859,50,20,50,70,978
13,2023-10-01,56,21,32,5,17,22,480,30,20,30,50,781
5,2023-10-01,124,51,65,46,76,-16,542,30,30,70,100,774
7,2023-10-01,343,161,161,45,69,137,1267,120,140,160,300,508
2,2023-10-01,505,72,402,23,54,516,-3004,330,50,350,400,857
9,2023-10-01,82,34,43,12,46,-4,240,20,10,30,40,603
11,2023-10-01,55,21,31,5,17,21,846,30,20,30,50,603
13,2023-10-01,46,0,43,0,11,47,430,40,0,40,40,603
5,2023-10-01,116,45,64,41,71,-10,320,30,30,60,90,603
7,2023-10-01,60,25,31,9,43,-18,209,10,10,30,40,603
1,2023-10-01,128,49,71,15,38,49,310,60,30,60,90,603
2,2023-10-01,121,45,69,14,45,36,447,50,30,60,90,603
9,2023-10-01,547,255,258,96,129,191,1622,70,140,150,290,585
10,2023-10-01,175,239,-75,74,95,-252,4360,-100,130,-50,80,631
11,2023-10-01,282,108,157,30,42,171,971,140,110,170,280,585
12,2023-10-01,322,123,179,34,45,199,915,160,130,190,320,718
13,2023-10-01,199,76,111,21,33,116,580,100,80,120,200,607
5,2023-10-01,74,125,-56,113,146,-300,3142,-170,110,-60,50,914
7,2023-10-01,815,239,526,66,91,646,1197,450,210,510,720,212
2,2023-10-01,693,260,390,91,143,367,2548,230,210,330,540,716
8,2023-10-01,251,103,133,33,46,129,564,110,80,130,210,318
9,2023-10-01,189,79,98,30,64,50,593,60,60,90,150,225
2,2023-10-01,127,48,71,13,24,70,829,80,70,90,160,337
3,2023-10-01,126,48,70,13,25,67,851,80,70,90,160,985
4,2023-10-01,153,60,84,54,83,1,-762,10,30,60,90,504
5,2023-10-01,169,60,99,18,41,86,329,70,30,70,100,225
6,2023-10-01,120,46,67,14,37,45,449,40,20,40,60,318
8,2023-10-01,55,21,31,5,17,21,846,30,10,30,40,505
9,2023-10-01,72,31,37,9,31,9,1000,30,10,40,50,505
2,2023-10-01,121,45,69,14,46,34,447,80,50,110,160,505
3,2023-10-01,116,86,23,26,49,-39,1698,10,110,40,150,505
4,2023-10-01,60,25,31,9,43,-18,-466,10,10,20,30,505
5,2023-10-01,116,45,64,41,70,-9,320,10,20,40,60,505
6,2023-10-01,98,39,53,12,39,21,244,20,20,30,50,505
8,2023-10-01,134,56,70,21,54,24,385,50,40,70,110,580
9,2023-10-01,245,96,134,87,117,25,683,40,80,120,200,918
2,2023-10-01,218,90,115,29,41,110,572,140,130,160,290,918
3,2023-10-01,70,27,39,7,18,31,859,60,30,60,90,405
4,2023-10-01,232,91,127,28,51,113,-1785,70,50,80,130,405
5,2023-10-01,56,21,32,5,17,22,480,30,0,30,30,580
6,2023-10-01,218,82,123,27,58,96,788,60,50,80,130,405
8,2023-10-01,131,52,71,17,45,39,405,70,30,80,110,325
9,2023-10-01,114,43,64,13,36,42,419,50,30,60,90,430
2,2023-10-01,554,239,281,74,96,275,1246,340,350,420,770,432
3,2023-10-01,96,39,51,12,25,39,541,80,40,90,130,281
4,2023-10-01,194,72,110,23,55,82,-868,50,40,70,110,682
5,2023-10-01,322,123,179,34,46,197,915,100,70,120,190,817
6,2023-10-01,199,76,111,21,33,116,580,80,40,80,120,432
11,2023-10-01,116,45,64,41,70,-9,320,20,10,40,50,435
12,2023-10-01,98,39,53,12,39,21,244,20,10,30,40,435
13,2023-10-01,60,25,31,9,43,-18,209,10,0,20,20,435
8,2023-10-01,128,49,71,15,38,49,310,60,30,60,90,801
9,2023-10-01,121,45,69,14,46,34,447,60,20,70,90,435
10,2023-10-01,116,86,23,26,50,-40,1698,0,60,20,80,435
5,2023-10-01,251,103,133,33,46,129,564,110,80,130,210,435
6,2023-10-01,106,40,59,11,22,55,881,60,20,60,80,435
1,2023-10-01,151,65,77,20,41,53,1053,90,90,110,200,435
2,2023-10-01,118,47,64,15,42,33,375,80,50,100,150,435
3,2023-10-01,189,79,98,30,64,50,593,120,100,160,260,435
4,2023-10-01,84,32,47,8,19,42,833,40,20,40,60,435
11,2023-10-01,322,123,179,34,45,199,915,80,50,90,140,831
12,2023-10-01,199,76,111,21,32,117,580,50,30,50,80,626
13,2023-10-01,194,72,110,23,54,83,650,50,20,60,80,510
8,2023-10-01,282,108,157,30,42,171,971,120,80,130,210,925
9,2023-10-01,554,239,281,74,95,276,1246,170,190,220,410,951
10,2023-10-01,96,39,51,12,25,39,541,40,20,40,60,530
5,2023-10-01,318,125,173,113,146,40,898,50,110,160,270,805
6,2023-10-01,637,257,341,84,116,334,1662,240,230,320,550,415
1,2023-10-01,116,122,-13,39,61,-110,2555,-60,170,-20,150,909
2,2023-10-01,693,260,390,91,143,367,2548,470,380,580,960,818
3,2023-10-01,139,154,-24,50,93,-174,3654,-100,220,-30,190,650
4,2023-10-01,509,239,239,66,90,221,1755,160,210,220,430,714
11,2023-10-01,637,257,341,84,117,332,1662,130,110,180,290,775
12,2023-10-01,509,239,239,66,90,221,1755,80,110,120,230,775
13,2023-10-01,22,255,-255,96,129,-539,7058,-170,110,-110,0,702
8,2023-10-01,318,125,173,113,147,39,898,60,90,150,240,702
9,2023-10-01,391,154,213,50,93,178,1132,120,120,170,290,775
10,2023-10-01,318,122,176,39,62,169,789,130,90,150,240,775
5,2023-10-01,55,21,31,5,17,21,846,20,10,20,30,775
6,2023-10-01,62,23,35,6,18,25,800,30,10,30,40,775
2,2023-10-01,82,34,43,12,45,-3,240,30,40,60,100,702
3,2023-10-01,72,31,37,9,30,10,1000,50,30,60,90,775
4,2023-10-01,46,0,43,0,11,47,430,30,0,30,30,702
11,2023-10-01,56,21,32,5,16,24,480,20,0,20,20,971
12,2023-10-01,218,82,123,27,59,95,788,50,30,60,90,503
13,2023-10-01,232,91,127,28,51,113,656,50,40,60,100,541
8,2023-10-01,65,25,36,7,19,25,820,30,10,30,40,971
9,2023-10-01,218,90,115,29,42,108,572,90,60,100,160,541
4,2023-10-01,128,54,66,20,54,18,404,40,40,60,100,971
5,2023-10-01,131,52,71,17,44,40,405,60,30,70,100,541
6,2023-10-01,343,161,161,45,70,135,1267,110,140,150,290,503
1,2023-10-01,130,51,71,46,76,-7,503,50,70,100,170,503
2,2023-10-01,153,60,84,19,63,31,463,90,80,130,210,503
3,2023-10-01,114,43,64,13,35,43,419,80,50,100,150,971
11,2023-10-01,169,60,99,18,42,85,329,40,20,50,70,425
12,2023-10-01,120,46,67,14,36,46,449,30,20,30,50,509
13,2023-10-01,153,60,84,54,84,0,606,10,20,40,60,206
8,2023-10-01,334,125,188,41,73,171,1119,130,90,160,250,360
9,2023-10-01,127,48,71,13,24,70,829,60,30,60,90,509
4,2023-10-01,54,22,29,7,19,15,573,20,10,20,30,206
5,2023-10-01,134,56,70,21,54,24,385,50,40,70,110,425
6,2023-10-01,185,80,94,24,46,71,1055,80,60,90,150,360
2,2023-10-01,178,68,99,21,43,83,438,110,90,140,230,360
3,2023-10-01,245,96,134,87,117,25,683,100,140,190,330,206
8,2023-11-01,387,181,182,50,75,159,1283,100,170,160,330,970
9,2023-11-01,133,52,73,47,77,-6,509,10,40,70,110,970
10,2023-11-01,147,59,79,19,47,47,411,40,50,70,120,970
11,2023-11-01,132,55,69,20,54,22,410,20,40,60,100,719
12,2023-11-01,133,57,68,17,39,43,1042,30,40,60,100,719
13,2023-11-01,213,88,112,29,42,104,561,60,70,90,160,970
5,2023-11-01,131,50,73,14,25,71,589,70,60,90,150,303
6,2023-11-01,201,75,114,24,56,86,659,100,90,150,240,970
1,2023-11-01,309,118,172,33,44,190,930,130,110,170,280,719
2,2023-11-01,98,40,52,13,25,40,536,40,30,60,90,719
3,2023-11-01,211,81,117,22,33,125,984,80,80,110,190,720
8,2023-11-01,309,118,172,33,45,188,930,110,110,150,260,708
9,2023-11-01,98,40,52,13,25,40,536,30,30,50,80,312
10,2023-11-01,211,81,117,22,33,125,984,80,70,110,180,708
11,2023-11-01,131,50,73,14,25,71,589,40,40,60,100,708
12,2023-11-01,201,75,114,24,55,88,659,50,60,90,150,309
5,2023-11-01,567,228,304,75,108,291,1691,290,290,390,680,630
6,2023-11-01,451,211,212,59,83,191,1778,200,270,270,540,847
2,2023-11-01,439,173,239,57,100,206,1150,140,170,230,400,815
3,2023-11-01,296,113,165,36,59,157,803,110,110,160,270,847
8,2023-11-01,567,228,304,75,108,291,1691,180,210,280,490,641
9,2023-11-01,296,113,165,36,58,159,803,100,100,150,250,641
11,2023-11-01,451,211,212,59,83,191,1778,110,170,180,350,563
12,2023-11-01,581,245,300,93,127,257,1784,130,200,250,450,641
5,2023-11-01,60,22,34,6,18,24,802,40,20,50,70,515
6,2023-11-01,46,0,43,0,12,46,387,40,0,50,50,515
1,2023-11-01,42,15,24,4,16,12,848,10,10,20,30,712
2,2023-11-01,68,29,35,8,30,7,1003,20,20,40,60,515
3,2023-11-01,25,10,13,3,16,-4,596,10,0,20,20,319
8,2023-11-01,113,44,62,40,70,-12,325,0,40,50,90,314
9,2023-11-01,130,82,40,25,49,-13,1804,0,70,40,110,314
11,2023-11-01,87,35,47,11,38,13,248,10,20,40,60,636
12,2023-11-01,81,34,42,12,45,-4,211,0,20,40,60,573
13,2023-11-01,79,33,41,12,45,-6,243,0,20,40,60,314
5,2023-11-01,141,54,78,15,27,76,885,80,60,100,160,573
6,2023-11-01,86,33,48,9,21,40,836,50,40,60,100,636
2,2023-11-01,196,82,102,31,64,56,601,40,80,100,180,573
3,2023-11-01,160,69,81,21,43,56,1060,40,60,80,140,417
8,2023-11-01,85,32,48,8,19,43,482,30,30,40,70,440
9,2023-11-01,94,36,52,10,22,45,862,40,30,50,80,419
11,2023-11-01,210,78,119,25,57,92,798,60,60,100,160,614
12,2023-11-01,261,102,143,31,54,132,666,70,80,120,200,740
5,2023-11-01,387,181,182,50,75,159,1283,170,230,230,460,234
6,2023-11-01,132,55,69,20,53,24,410,40,70,80,150,937
1,2023-11-01,147,59,79,19,46,49,411,50,50,80,130,234
2,2023-11-01,121,46,68,14,36,47,424,40,40,70,110,234
3,2023-11-01,133,52,73,47,76,-4,509,10,50,70,120,614
8,2023-11-01,150,53,88,16,40,71,321,50,50,80,130,262
9,2023-11-01,83,31,47,8,20,40,856,40,20,50,70,715
11,2023-11-01,128,49,71,15,38,49,454,20,40,50,90,715
12,2023-11-01,157,61,86,55,84,3,613,0,50,70,120,715
5,2023-11-01,175,75,89,23,44,67,1063,70,90,110,200,715
6,2023-11-01,55,22,30,7,19,16,570,30,20,40,60,920
1,2023-11-01,129,54,67,20,53,21,391,20,50,60,110,262
2,2023-11-01,239,94,130,85,114,24,694,30,90,130,220,608
3,2023-11-01,192,77,103,25,52,76,557,60,70,100,170,920
9,2023-11-01,196,82,102,31,64,56,601,30,60,70,130,475
10,2023-11-01,160,69,81,21,43,56,1060,30,50,50,100,959
11,2023-11-01,141,54,78,15,27,76,885,60,50,80,130,860
13,2023-11-01,96,36,54,10,21,49,809,40,30,60,90,203
5,2023-11-01,157,61,86,55,84,3,613,10,60,80,140,475
6,2023-11-01,132,53,71,17,45,39,380,40,50,70,120,203
2,2023-11-01,346,130,195,42,73,181,1134,130,110,180,290,203
8,2023-11-01,55,22,30,7,19,16,570,10,10,20,30,727
9,2023-11-01,129,54,67,20,54,19,391,10,40,40,80,561
10,2023-11-01,175,75,89,23,45,65,1063,30,50,60,110,561
11,2023-11-01,75,28,42,7,19,34,875,40,20,50,70,352
13,2023-11-01,83,31,47,8,19,42,856,40,30,50,80,904
5,2023-11-01,239,94,130,85,115,22,694,20,90,120,210,813
6,2023-11-01,192,77,103,25,52,76,557,60,70,100,170,772
2,2023-11-01,210,78,119,25,56,93,798,60,70,100,170,786
3,2023-11-01,261,102,143,31,54,132,666,90,90,130,220,904
9,2023-11-01,132,55,69,20,54,22,410,20,40,50,90,857
11,2023-11-01,94,36,52,10,21,46,862,40,30,60,90,351
13,2023-11-01,85,32,48,8,19,43,482,40,30,50,80,978
5,2023-11-01,128,52,68,47,76,-12,554,0,50,60,110,339
7,2023-11-01,387,181,182,50,74,160,1283,120,170,180,350,617
2,2023-11-01,484,75,379,24,55,481,-3287,300,60,340,400,857
9,2023-11-01,79,33,41,12,45,-6,243,0,20,30,50,603
11,2023-11-01,42,15,24,4,16,12,848,20,10,30,40,603
13,2023-11-01,46,0,43,0,11,47,387,30,0,40,40,603
5,2023-11-01,113,44,62,40,70,-12,325,10,40,60,100,603
7,2023-11-01,81,34,42,12,45,-4,211,0,30,40,70,603
1,2023-11-01,120,46,67,14,37,45,316,40,40,60,100,603
2,2023-11-01,116,43,66,14,46,30,452,30,30,60,90,603
9,2023-11-01,614,245,331,93,127,303,1704,140,180,240,420,585
10,2023-11-01,171,225,-65,69,91,-232,4742,-120,160,-50,110,518
11,2023-11-01,211,81,117,22,33,125,984,90,80,120,200,516
12,2023-11-01,309,118,172,33,45,188,930,130,120,170,290,914
13,2023-11-01,131,50,73,14,26,70,589,50,50,70,120,914
5,2023-11-01,65,121,-60,109,142,-300,3385,-190,110,-60,50,914
7,2023-11-01,719,211,464,59,83,565,933,390,200,460,660,917
2,2023-11-01,664,249,374,87,138,350,2580,230,220,340,560,607
8,2023-11-01,246,101,130,33,45,126,552,80,90,120,210,985
9,2023-11-01,196,82,102,31,64,56,601,40,70,100,170,337
2,2023-11-01,123,47,68,13,24,65,834,60,50,80,130,318
3,2023-11-01,83,31,47,8,19,42,856,50,30,60,90,504
4,2023-11-01,157,61,86,55,85,1,-906,10,40,70,110,318
5,2023-11-01,150,53,88,16,39,73,321,30,40,60,100,318
6,2023-11-01,128,49,71,15,37,50,454,30,30,60,90,337
8,2023-11-01,42,15,24,4,15,13,848,10,10,20,30,505
9,2023-11-01,68,29,35,8,30,7,1003,10,20,30,50,505
2,2023-11-01,116,43,66,14,46,30,452,30,50,70,120,505
3,2023-11-01,130,82,40,25,48,-12,1804,10,90,50,140,505
4,2023-11-01,81,34,42,12,46,-6,-522,-10,20,30,50,505
5,2023-11-01,113,44,62,40,69,-10,325,0,30,50,80,505
6,2023-11-01,87,35,47,11,39,12,248,20,20,40,60,505
8,2023-11-01,129,54,67,20,54,19,391,20,50,60,110,580
9,2023-11-01,239,94,130,85,115,22,694,20,80,120,200,405
2,2023-11-01,213,88,112,29,41,105,561,90,100,130,230,918
3,2023-11-01,94,36,52,10,22,45,862,40,40,60,100,580
4,2023-11-01,261,102,143,31,54,132,-2003,60,80,100,180,405
5,2023-11-01,85,32,48,8,19,43,482,30,20,40,60,580
6,2023-11-01,210,78,119,25,57,92,798,40,60,90,150,580
8,2023-11-01,147,59,79,19,47,47,411,40,50,70,120,936
9,2023-11-01,121,46,68,14,37,46,424,30,40,60,100,806
2,2023-11-01,522,225,265,69,91,258,1272,230,260,320,580,432
3,2023-11-01,98,40,52,13,26,39,536,40,40,60,100,936
4,2023-11-01,201,75,114,24,55,88,-1050,40,50,90,140,806
5,2023-11-01,309,118,172,33,45,188,930,100,90,130,220,915
6,2023-11-01,131,50,73,14,25,71,589,40,30,60,90,254
11,2023-11-01,113,44,62,40,69,-10,325,-10,30,40,70,435
12,2023-11-01,87,35,47,11,38,13,248,10,20,30,50,435
13,2023-11-01,81,34,42,12,45,-4,211,0,20,30,50,435
8,2023-11-01,120,46,67,14,37,45,316,30,40,60,100,435
9,2023-11-01,116,43,66,14,46,30,452,30,40,60,100,435
10,2023-11-01,130,82,40,25,48,-12,1804,0,70,40,110,435
5,2023-11-01,246,101,130,33,45,126,552,90,90,130,220,801
6,2023-11-01,141,54,78,15,26,77,885,50,50,70,120,435
1,2023-11-01,160,69,81,21,42,58,1060,50,80,90,170,435
2,2023-11-01,132,53,71,17,44,40,380,50,60,80,140,435
3,2023-11-01,196,82,102,31,64,56,601,60,90,120,210,435
4,2023-11-01,86,33,48,9,21,40,836,30,30,40,70,435
11,2023-11-01,309,118,172,33,44,190,930,110,80,130,210,805
12,2023-11-01,131,50,73,14,26,70,589,40,30,50,80,760
13,2023-11-01,201,75,114,24,55,88,659,40,50,80,130,209
8,2023-11-01,211,81,117,22,33,125,984,80,70,110,180,760
9,2023-11-01,522,225,265,69,91,258,1272,160,210,240,450,510
10,2023-11-01,98,40,52,13,25,40,536,30,30,50,80,323
5,2023-11-01,308,121,168,109,142,39,912,40,110,170,280,916
6,2023-11-01,567,228,304,75,107,292,1691,190,220,290,510,213
1,2023-11-01,124,113,3,36,59,-83,2758,-50,130,0,130,916
2,2023-11-01,664,249,374,87,139,349,2580,310,290,450,740,213
3,2023-11-01,156,173,-27,57,100,-188,3909,-130,200,-30,170,626
4,2023-11-01,451,211,212,59,83,191,1778,140,200,210,410,951
11,2023-11-01,567,228,304,75,108,291,1691,140,160,220,380,775
12,2023-11-01,451,211,212,59,84,190,1778,80,150,150,300,702
13,2023-11-01,34,245,-245,93,127,-505,7653,-280,180,-180,0,775
8,2023-11-01,308,121,168,109,142,39,912,20,110,150,260,702
9,2023-11-01,439,173,239,57,101,205,1150,130,160,220,380,702
10,2023-11-01,296,113,165,36,58,159,803,100,100,150,250,775
4,2023-11-01,46,0,43,0,12,46,387,30,0,40,40,775
5,2023-11-01,42,15,24,4,15,13,848,10,10,20,30,775
6,2023-11-01,60,22,34,6,17,25,802,20,20,30,50,775
2,2023-11-01,79,33,41,12,45,-6,243,10,30,50,80,775
3,2023-11-01,68,29,35,8,30,7,1003,20,30,40,70,702
11,2023-11-01,85,32,48,8,20,42,482,30,20,30,50,503
12,2023-11-01,210,78,119,25,57,92,798,50,50,90,140,503
13,2023-11-01,261,102,143,31,54,132,666,70,70,100,170,971
8,2023-11-01,67,25,38,7,19,28,823,20,20,30,50,541
9,2023-11-01,213,88,112,29,42,104,561,70,80,100,180,541
4,2023-11-01,132,55,69,20,53,24,410,30,50,70,120,503
5,2023-11-01,147,59,79,19,46,49,411,50,50,80,130,541
6,2023-11-01,387,181,182,50,74,160,1283,120,170,180,350,971
1,2023-11-01,133,52,73,47,77,-6,509,10,60,80,140,971
2,2023-11-01,136,53,75,17,61,21,470,40,60,90,150,541
3,2023-11-01,121,46,68,14,36,47,424,50,50,80,130,503
11,2023-11-01,150,53,88,16,39,73,321,50,30,70,100,509
12,2023-11-01,128,49,71,15,37,50,454,30,30,50,80,206
