"DateKey","FullDateAlternateKey","DayNumberOfWeek","EnglishDayNameOfWeek","SpanishDayNameOfWeek","FrenchDayNameOfWeek","DayNumberOfMonth","DayNumberOfYear","WeekNumberOfYear","EnglishMonthName","SpanishMonthName","FrenchMonthName","MonthNumberOfYear","CalendarQuarter","CalendarYear","CalendarSemester","FiscalQuarter","FiscalYear","FiscalSemester"
"20100723","40382","6","Friday","Viernes","Vendredi","23","204","30","July","Julio","Juillet","7","3","2010","2","1","2011","1"
"20100724","40383","7","Saturday","Sábado","Samedi","24","205","30","July","Julio","Juillet","7","3","2010","2","1","2011","1"
"20100725","40384","1","Sunday","Domingo","Dimanche","25","206","31","July","Julio","Juillet","7","3","2010","2","1","2011","1"
"20100726","40385","2","Monday","Lunes","Lundi","26","207","31","July","Julio","Juillet","7","3","2010","2","1","2011","1"
"20100727","40386","3","Tuesday","Martes","Mardi","27","208","31","July","Julio","Juillet","7","3","2010","2","1","2011","1"
"20100728","40387","4","Wednesday","Miércoles","Mercredi","28","209","31","July","Julio","Juillet","7","3","2010","2","1","2011","1"
"20100729","40388","5","Thursday","Jueves","Jeudi","29","210","31","July","Julio","Juillet","7","3","2010","2","1","2011","1"
"20100730","40389","6","Friday","Viernes","Vendredi","30","211","31","July","Julio","Juillet","7","3","2010","2","1","2011","1"
"20100731","40390","7","Saturday","Sábado","Samedi","31","212","31","July","Julio","Juillet","7","3","2010","2","1","2011","1"
"20100801","40391","1","Sunday","Domingo","Dimanche","1","213","32","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100802","40392","2","Monday","Lunes","Lundi","2","214","32","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100803","40393","3","Tuesday","Martes","Mardi","3","215","32","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100804","40394","4","Wednesday","Miércoles","Mercredi","4","216","32","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100805","40395","5","Thursday","Jueves","Jeudi","5","217","32","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100806","40396","6","Friday","Viernes","Vendredi","6","218","32","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100807","40397","7","Saturday","Sábado","Samedi","7","219","32","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100808","40398","1","Sunday","Domingo","Dimanche","8","220","33","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100809","40399","2","Monday","Lunes","Lundi","9","221","33","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100810","40400","3","Tuesday","Martes","Mardi","10","222","33","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100811","40401","4","Wednesday","Miércoles","Mercredi","11","223","33","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100812","40402","5","Thursday","Jueves","Jeudi","12","224","33","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100813","40403","6","Friday","Viernes","Vendredi","13","225","33","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100814","40404","7","Saturday","Sábado","Samedi","14","226","33","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100815","40405","1","Sunday","Domingo","Dimanche","15","227","34","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100816","40406","2","Monday","Lunes","Lundi","16","228","34","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100817","40407","3","Tuesday","Martes","Mardi","17","229","34","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100818","40408","4","Wednesday","Miércoles","Mercredi","18","230","34","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100819","40409","5","Thursday","Jueves","Jeudi","19","231","34","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100820","40410","6","Friday","Viernes","Vendredi","20","232","34","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100821","40411","7","Saturday","Sábado","Samedi","21","233","34","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100822","40412","1","Sunday","Domingo","Dimanche","22","234","35","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100823","40413","2","Monday","Lunes","Lundi","23","235","35","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100824","40414","3","Tuesday","Martes","Mardi","24","236","35","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100825","40415","4","Wednesday","Miércoles","Mercredi","25","237","35","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100826","40416","5","Thursday","Jueves","Jeudi","26","238","35","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100827","40417","6","Friday","Viernes","Vendredi","27","239","35","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100828","40418","7","Saturday","Sábado","Samedi","28","240","35","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100829","40419","1","Sunday","Domingo","Dimanche","29","241","36","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100830","40420","2","Monday","Lunes","Lundi","30","242","36","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100831","40421","3","Tuesday","Martes","Mardi","31","243","36","August","Agosto","Août","8","3","2010","2","1","2011","1"
"20100901","40422","4","Wednesday","Miércoles","Mercredi","1","244","36","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100902","40423","5","Thursday","Jueves","Jeudi","2","245","36","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100903","40424","6","Friday","Viernes","Vendredi","3","246","36","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100904","40425","7","Saturday","Sábado","Samedi","4","247","36","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100905","40426","1","Sunday","Domingo","Dimanche","5","248","37","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100906","40427","2","Monday","Lunes","Lundi","6","249","37","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100907","40428","3","Tuesday","Martes","Mardi","7","250","37","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100908","40429","4","Wednesday","Miércoles","Mercredi","8","251","37","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100909","40430","5","Thursday","Jueves","Jeudi","9","252","37","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100910","40431","6","Friday","Viernes","Vendredi","10","253","37","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100911","40432","7","Saturday","Sábado","Samedi","11","254","37","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100912","40433","1","Sunday","Domingo","Dimanche","12","255","38","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100913","40434","2","Monday","Lunes","Lundi","13","256","38","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100914","40435","3","Tuesday","Martes","Mardi","14","257","38","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100915","40436","4","Wednesday","Miércoles","Mercredi","15","258","38","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100916","40437","5","Thursday","Jueves","Jeudi","16","259","38","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100917","40438","6","Friday","Viernes","Vendredi","17","260","38","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100918","40439","7","Saturday","Sábado","Samedi","18","261","38","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100919","40440","1","Sunday","Domingo","Dimanche","19","262","39","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100920","40441","2","Monday","Lunes","Lundi","20","263","39","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100921","40442","3","Tuesday","Martes","Mardi","21","264","39","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100922","40443","4","Wednesday","Miércoles","Mercredi","22","265","39","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100923","40444","5","Thursday","Jueves","Jeudi","23","266","39","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100924","40445","6","Friday","Viernes","Vendredi","24","267","39","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100925","40446","7","Saturday","Sábado","Samedi","25","268","39","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100926","40447","1","Sunday","Domingo","Dimanche","26","269","40","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100927","40448","2","Monday","Lunes","Lundi","27","270","40","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100928","40449","3","Tuesday","Martes","Mardi","28","271","40","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100929","40450","4","Wednesday","Miércoles","Mercredi","29","272","40","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20100930","40451","5","Thursday","Jueves","Jeudi","30","273","40","September","Septiembre","Septembre","9","3","2010","2","1","2011","1"
"20101001","40452","6","Friday","Viernes","Vendredi","1","274","40","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101002","40453","7","Saturday","Sábado","Samedi","2","275","40","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101003","40454","1","Sunday","Domingo","Dimanche","3","276","41","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101004","40455","2","Monday","Lunes","Lundi","4","277","41","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101005","40456","3","Tuesday","Martes","Mardi","5","278","41","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101006","40457","4","Wednesday","Miércoles","Mercredi","6","279","41","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101007","40458","5","Thursday","Jueves","Jeudi","7","280","41","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101008","40459","6","Friday","Viernes","Vendredi","8","281","41","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101009","40460","7","Saturday","Sábado","Samedi","9","282","41","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101010","40461","1","Sunday","Domingo","Dimanche","10","283","42","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101011","40462","2","Monday","Lunes","Lundi","11","284","42","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101012","40463","3","Tuesday","Martes","Mardi","12","285","42","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101013","40464","4","Wednesday","Miércoles","Mercredi","13","286","42","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101014","40465","5","Thursday","Jueves","Jeudi","14","287","42","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101015","40466","6","Friday","Viernes","Vendredi","15","288","42","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101016","40467","7","Saturday","Sábado","Samedi","16","289","42","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101017","40468","1","Sunday","Domingo","Dimanche","17","290","43","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101018","40469","2","Monday","Lunes","Lundi","18","291","43","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101019","40470","3","Tuesday","Martes","Mardi","19","292","43","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101020","40471","4","Wednesday","Miércoles","Mercredi","20","293","43","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101021","40472","5","Thursday","Jueves","Jeudi","21","294","43","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101022","40473","6","Friday","Viernes","Vendredi","22","295","43","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101023","40474","7","Saturday","Sábado","Samedi","23","296","43","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101024","40475","1","Sunday","Domingo","Dimanche","24","297","44","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101025","40476","2","Monday","Lunes","Lundi","25","298","44","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101026","40477","3","Tuesday","Martes","Mardi","26","299","44","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101027","40478","4","Wednesday","Miércoles","Mercredi","27","300","44","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101028","40479","5","Thursday","Jueves","Jeudi","28","301","44","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101029","40480","6","Friday","Viernes","Vendredi","29","302","44","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101030","40481","7","Saturday","Sábado","Samedi","30","303","44","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101031","40482","1","Sunday","Domingo","Dimanche","31","304","45","October","Octubre","Octobre","10","4","2010","2","2","2011","1"
"20101101","40483","2","Monday","Lunes","Lundi","1","305","45","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101102","40484","3","Tuesday","Martes","Mardi","2","306","45","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101103","40485","4","Wednesday","Miércoles","Mercredi","3","307","45","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101104","40486","5","Thursday","Jueves","Jeudi","4","308","45","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101105","40487","6","Friday","Viernes","Vendredi","5","309","45","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101106","40488","7","Saturday","Sábado","Samedi","6","310","45","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101107","40489","1","Sunday","Domingo","Dimanche","7","311","46","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101108","40490","2","Monday","Lunes","Lundi","8","312","46","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101109","40491","3","Tuesday","Martes","Mardi","9","313","46","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101110","40492","4","Wednesday","Miércoles","Mercredi","10","314","46","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101111","40493","5","Thursday","Jueves","Jeudi","11","315","46","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101112","40494","6","Friday","Viernes","Vendredi","12","316","46","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
"20101113","40495","7","Saturday","Sábado","Samedi","13","317","46","November","Noviembre","Novembre","11","4","2010","2","2","2011","1"
